Statement,Label
It Changed My Life: From corporate jungle to charity work in Africa,TRUE
Trump on 'mission of peace' confident of positive outcome,TRUE
Owner told to clear 'zoological' garden from pavement,TRUE
Will the Trump-Kim summit mean the end of 'forgotten' Korean War?,TRUE
Laksa and chicken rice among catered meals for journalists,TRUE
Mendaki and Muis to set up joint office,TRUE
Impersonators thrill at 'Trump and Kim' show,TRUE
Migrant workers break fast and share their stories,TRUE
Security tightens at key sites for Trump-Kim summit in Singapore,TRUE
Maids borrowing trouble along with money,TRUE
Cargo plane with Kim's food items flying in today,TRUE
Meagre pay family pressure force maids to borrow money,TRUE
Cancer survivors can soon have check-ups nearer home,TRUE
Higher premiums for women justified: Experts,TRUE
Treatment over but the anxiety remains,TRUE
Porsche gift to ST pocket money fund,TRUE
What could make or break the Trump-Kim summit in Singapore,TRUE
Two boys three adults rescued from burning flat,TRUE
At the heart of a fruitful outcome,TRUE
Ex-prostitute now helps others with HIV,TRUE
Trump-Kim summit: Positive impact on Singapore brand likely to be big in the long term,TRUE
Money FM podcast: Coffee with Claressa - National Youth Council CEO David Chua,TRUE
US mistakenly puts Singapore in Malaysia during Trump-Kim summit drawing social media scorn,TRUE
Auction raises $250k for Waterloo arts space,TRUE
Donald Trump's script for world peace in 7 scenes,TRUE
Man jailed fined for part in e-mail scam,TRUE
Trump-Kim summit: Peace made on an island in the sun,TRUE
More families to benefit from Muis' zakat assistance scheme,TRUE
Eye-disease cases in Singapore may spike in next two decades study shows,TRUE
14 days' detention for MRT harasser,TRUE
Trump-Kim summit: First step on long road to peace,TRUE
A step closer to being chess grandmaster,TRUE
Getting around the world under his own steam,TRUE
Joint statement a crucial first move: PM,TRUE
Seagrasses can offset climate change,TRUE
15-year-old with driving ambition to be a pro racing car driver,TRUE
Kim Jong Un committed to dismantling nuclear arsenal quickly: Trump,TRUE
Singapore not repressive PM Lee tells CNN,TRUE
The Lives They Live: Octogenarian goes knock knock knock - for a good cause,TRUE
US to stop 'provocative' war games with South Korea: Trump,TRUE
1000 needy Singaporeans get fresh mutton,TRUE
Camp compassion,TRUE
Kim Jong Un shown Hollywood-style video pitching possible future,TRUE
Kids get fresh start at Batam orphanage,TRUE
Historic moment made in Singapore,TRUE
47 volunteers donors lauded for helping children,TRUE
Summit Snippets: Britain EU Russia hail Kim's pledge,TRUE
Businessman Oei Hong Leong sues for $15m in alleged share loss,TRUE
Trump-Kim summit: More may have been achieved than meets the eye,TRUE
Countering ISIS ideology more important than fighting them on battlefield: Parliament Speaker Halimah Yacob,TRUE
Asean Summit: Singapore will strive to take Asean-China partnership to higher plane says PM Lee ,TRUE
'National Rail Academy' concept to improve training of rail engineers: Khaw,TRUE
MP Louis Ng shares video of stint as hospital healthcare worker,TRUE
ST Now News As It Happens - Nov 21 2015,TRUE
Publicity drive for new MRT Downtown line,TRUE
Samsung C&T wins rail contract,TRUE
Directory of SkillsFuture courses online,TRUE
Jail terms for Kong Hee fellow church leaders,TRUE
FDA nod for GM salmon created by Singapore don,TRUE
Trust in integrity of public charities was at stake,TRUE
City Harvest trial: Shocked faces after sentencing,TRUE
Motorist who sped off from roadblock jailed,TRUE
Coordinating economic and social policies 'a tough task to find right trade-offs',TRUE
Sale of artworks to help those in need,TRUE
Defence Minister hopes Australia will give SAF more time and space to train,TRUE
New coins for Monkey Year,TRUE
Boost for social work sector,TRUE
BreadTalk hopes to 'win back trust' with new concept,TRUE
Cover for home hospice care,TRUE
'Purpose was to spread Gospel',TRUE
S'pore calling for universal climate deal,TRUE
Broken needle in Highway luncheon meat prompts recall,TRUE
More youth pursuing post-sec education: MOE study,TRUE
Big Walkers to hail from all walks of life,TRUE
Condos on GLS sites shrinking in size,TRUE
1 in 4 buys more food than needed: Survey,TRUE
Trainee teachers to get more hands-on practice,TRUE
Rider claims Gallop Stable mishandled fall,TRUE
'Strong leadership needed to avoid shift to political extremes',TRUE
Najib still has Umno backing: Panel,TRUE
$1.1b dispute is first case heard,TRUE
Supporters queue overnight,TRUE
NSF death: Leptospirosis among the most common diseases transmittable from animals to humans,TRUE
One year on grieving parents still seeking answers over NSF son's death,TRUE
Public gets rare chance to see how RSAF pilots 'engage and take down' enemy aircraft,TRUE
Agile ecosystem' needed to thrive in an age of disruption says Josephine Teo,TRUE
Donald Trump to meet Kim Jong Un in Singapore: What you need to know about the historic summit,TRUE
New integrated facility in Woodlands opens has both childcare and eldercare facilities,TRUE
Normal citizen in the week arm of the law on the weekends,TRUE
PM Lee writes to Malaysia PM Mahathir congratulates Pakatan Harapan for winning a tough fight,TRUE
MOH to look at more ways to cut smoking and high sugar intake,TRUE
SPH announces two tech appointments including new role,TRUE
Leaders' planes may land at Paya Lebar say security experts,TRUE
33 hurt in Bukit Batok bus accident,TRUE
Bukit Merah's SIT blocks part of new heritage trail,TRUE
Bike parking space ruling unlikely to 'squeeze out' cars,TRUE
More than 30 injured in bus collision,TRUE
Renewal of MRT power system may need cuts to service hours,TRUE
Missing US Navy seaman found after four days,TRUE
New commander has tighter control of US 7th Fleet,TRUE
Kwong Wai Shiu to build 3 eldercare facilities,TRUE
Self-radicalised parking warden detained under ISA,TRUE
Attacker's sentence reduced on appeal,TRUE
ComfortDelGro's Q1 profit falls 20%,TRUE
Sweat pays off as skin doctor wins top healthcare award,TRUE
Age-specific skills for pre-school teachers,TRUE
MRT on track with raising reliability standard,TRUE
Hotel rooms at two likely venues sold out,TRUE
Driver in fatal crash had been out all night,TRUE
4 projects win BCA's Platinum award for user-friendly design,TRUE
67 patrons honoured for supporting heritage causes,TRUE
Most Singaporeans support hosting Trump-Kim summit: Poll,TRUE
Dengue prevention measures stepped up in Jurong West,TRUE
Lazada's LiveUp membership to lose Uber and Uber Eats new tie-ups with ofo and Chope,TRUE
Top talent and ideas needed to make smart nation aim a reality: Janil Puthucheary,TRUE
Man convicted of assaulting young girls faces more charges following fresh police report,TRUE
Refresh of the National Heritage Badge programme for students,TRUE
Jail for drunken joyrider who caused crash and fled scene,TRUE
RSAF50@Heartlands to make landing in Sembawang with live helicopter demonstration,TRUE
Generation Grit: Born out of wedlock taunted by others 28-year-old is now helping at-risk youth,TRUE
NEA nabs 197 motorcyclists at checkpoints for smoky noisy foreign-registered motorcycles,TRUE
A*Star shake-up: Greater clarity on research funding and outcomes more collaboration across disciplines,TRUE
SPCA rescues dog injured in hit-and-run accident,TRUE
Cyclist taken to hospital unconscious after collision with car,TRUE
3 men charged for hurting verbal abuse against SCDF paramedics,TRUE
Cop jailed a week for failing to arrest friend who tried to bribe him,TRUE
Vice-principal sex crimes trial: Man lodged police report after being accused of extortion,TRUE
72-year-old cleaner jailed 4 years for killing flatmate who started row over sound of running tap,TRUE
F&B players gather at boot camp for businessmen,TRUE
Singapore boat saves 9 men after collision at sea,TRUE
Experts highlight prevalence and cost of waste in healthcare expenditure,TRUE
Season parking fees to apply at 6 more military camps and bases from April 1: Mindef,TRUE
Changi Airport's passenger traffic for Feb rises 5.6% from 2017 to hit 4.9m,TRUE
Singapore Airlines planning new first-class offering that will set industry standard says its chief,TRUE
ComfortDelGro tells its cabbies to delete Uber app; Grab prepares work spaces for ex-Uber staff,TRUE
Grab-Uber deal sparks price hike fears,TRUE
Important for young to form water-saving habits: Amy Khor,TRUE
Take it easy on yourself and be healthier,TRUE
Grab sheds light on takeover deal,TRUE
9 end up in hospital after 4-vehicle crash in Yishun,TRUE
Grab to offer positions to Uber staff,TRUE
SIA collects the latest Boeing Dreamliner,TRUE
Uber Eats partners worry sales may be hit,TRUE
Scholar says China's BRI needs an image change,TRUE
Vice-principal accused of sexually abusing pupil,TRUE
Malaysian faces life in jail over firearm possession,TRUE
More Singaporeans are gambling: Survey,TRUE
Foreign workers lauded for helping out after crash,TRUE
No increase in gambling addiction after casinos opened,TRUE
Man on trial for helping firms claim $1.1m falsely,TRUE
Diseases linked to smoking kill 6 people daily,TRUE
MHA investigating American preacher's comments,TRUE
Smoking rates down by almost half from 1977,TRUE
Man nabbed with Fridae.com founder in drug bust jailed 1 year,TRUE
Regulators to ensure Grab-Uber deal will not erode competition,TRUE
Police task force helps reduce online love scams,TRUE
When toys pose a danger to children,TRUE
Parking fees for teachers to kick in from August,TRUE
Keppel Club scam: 12 years' jail for mastermind,TRUE
Stepping up for health a look at how 3 different adults chalk up 10000 steps,TRUE
Dengue fight stepped up after three deaths in Jurong West cluster,TRUE
Passenger hit by falling billboard at Changi Airport,TRUE
SBS Transit extends limited service on Sundays for Sengkang Punggol LRT to October,TRUE
Trump-Kim summit in Singapore: How will they get here and where will they land?,TRUE
Singaporeans back having summit here - and want Trump Kim to try chicken rice: ST Poll,TRUE
Kwong Wai Shiu Hospital to expand eldercare facilities,TRUE
Trump-Kim summit in Singapore: Rooms at likely venues Shangri-La Hotel and Marina Bay Sands sell out,TRUE
Man 75 sparks alcohol-fuelled brawl but ends up being beaten up by 4 men who are jailed,TRUE
4 massage parlours found without valid licences as police step up enforcement with new Act,TRUE
Waiter whose punch killed stuntman has sentence reduced on appeal,TRUE
MOH to explore measures to further discourage smoking excessive sugar intake,TRUE
Concerns over carpark reductions because of bicycle spaces for new private developments unfounded: Experts,TRUE
Parking warden who was radicalised online detained under Internal Security Act,TRUE
US Navy seaman missing in Singapore found 4 days after disappearance; currently in custody,TRUE
Driver went without sleep for 20 hours before killing pedestrian in traffic accident,TRUE
Stolen A-level Chemistry exam scripts: 3 out of 36 students who retook paper improved their grades,TRUE
After drinking together he assaults friend who suffers a skull fracture and later dies,TRUE
SPH announces 2 appointments including new chief product officer to drive digital media push,TRUE
26 projects win BCA awards for inclusive design,TRUE
Early Childhood Education institute to offer new diploma course,TRUE
More than 30 injured after collision between SBS Transit bus and SMRT bus at Bukit Batok bus stop,TRUE
Five-year project to upgrade MRT power supply may require train service hours to be shortened,TRUE
Sailor training ship maintenance of US Navy 7th Fleet have improved after accidents: Commander,TRUE
Trump-Kim summit in Singapore a significant step on the path to peace: PM Lee,TRUE
